date,short_date,tm_days,DHW,HOT,DHW_30,DHW_60,DHW_90,DHW_120,DHW_150,DHW_180,DHW_210,DHW_240,DHW_270,DHW_300,DHW_330,DHW_360
2018-02-10T12:00:00Z,10/02/2018,24877,0,-1.08,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-11T12:00:00Z,11/02/2018,24878,0,-0.48,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-12T12:00:00Z,12/02/2018,24879,0,-0.92,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-13T12:00:00Z,13/02/2018,24880,0,-0.99,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-14T12:00:00Z,14/02/2018,24881,0,-1.06,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-15T12:00:00Z,15/02/2018,24882,0,-0.96,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-16T12:00:00Z,16/02/2018,24883,0,-0.83,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-17T12:00:00Z,17/02/2018,24884,0,-0.81,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-18T12:00:00Z,18/02/2018,24885,0,-0.68,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-19T12:00:00Z,19/02/2018,24886,0,-0.76,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-20T12:00:00Z,20/02/2018,24887,0,-0.48,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-21T12:00:00Z,21/02/2018,24888,0,-0.79,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-22T12:00:00Z,22/02/2018,24889,0,-0.81,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-23T12:00:00Z,23/02/2018,24890,0,-0.62,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-24T12:00:00Z,24/02/2018,24891,0,-0.61,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-25T12:00:00Z,25/02/2018,24892,0,-0.4,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-26T12:00:00Z,26/02/2018,24893,0,-0.73,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-27T12:00:00Z,27/02/2018,24894,0,-0.49,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07
2018-02-28T12:00:00Z,28/02/2018,24895,0,-0.76,0,0,0,0,0,0,0,0,0,0.92,1.07,1.07
2018-03-01T12:00:00Z,01/03/2018,24896,0,-0.55,0,0,0,0,0,0,0,0,0,0.76,1.07,1.07
2018-03-02T12:00:00Z,02/03/2018,24897,0,-0.44,0,0,0,0,0,0,0,0,0,0.76,1.07,1.07
2018-03-03T12:00:00Z,03/03/2018,24898,0,-0.63,0,0,0,0,0,0,0,0,0,0.6,1.07,1.07
2018-03-04T12:00:00Z,04/03/2018,24899,0,-0.31,0,0,0,0,0,0,0,0,0,0.6,1.07,1.07
2018-03-05T12:00:00Z,05/03/2018,24900,0,-0.12,0,0,0,0,0,0,0,0,0,0.6,1.07,1.07
2018-03-06T12:00:00Z,06/03/2018,24901,0,-0.13,0,0,0,0,0,0,0,0,0,0.6,1.07,1.07
2018-03-07T12:00:00Z,07/03/2018,24902,0,-0.13,0,0,0,0,0,0,0,0,0,0.45,1.07,1.07
2018-03-08T12:00:00Z,08/03/2018,24903,0,-0.06,0,0,0,0,0,0,0,0,0,0.3,1.07,1.07
2018-03-09T12:00:00Z,09/03/2018,24904,0,-0.07,0,0,0,0,0,0,0,0,0,0.3,1.07,1.07
2018-03-10T12:00:00Z,10/03/2018,24905,0,-0.26,0,0,0,0,0,0,0,0,0,0.3,1.07,1.07
2018-03-11T12:00:00Z,11/03/2018,24906,0,-0.4,0,0,0,0,0,0,0,0,0,0.15,1.07,1.07
2018-03-12T12:00:00Z,12/03/2018,24907,0,-0.41,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-13T12:00:00Z,13/03/2018,24908,0,-0.24,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-14T12:00:00Z,14/03/2018,24909,0,-0.18,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-15T12:00:00Z,15/03/2018,24910,0,-0.19,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-16T12:00:00Z,16/03/2018,24911,0,-0.03,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-17T12:00:00Z,17/03/2018,24912,0,-0.16,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-18T12:00:00Z,18/03/2018,24913,0,-0.15,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-19T12:00:00Z,19/03/2018,24914,0,-0.08,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-20T12:00:00Z,20/03/2018,24915,0,0.1,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-21T12:00:00Z,21/03/2018,24916,0,0.05,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-22T12:00:00Z,22/03/2018,24917,0,0.01,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-23T12:00:00Z,23/03/2018,24918,0,-0.23,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-24T12:00:00Z,24/03/2018,24919,0,0.07,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-25T12:00:00Z,25/03/2018,24920,0,0.2,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-26T12:00:00Z,26/03/2018,24921,0,-0.04,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-27T12:00:00Z,27/03/2018,24922,0,0.2,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-28T12:00:00Z,28/03/2018,24923,0,0.21,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-29T12:00:00Z,29/03/2018,24924,0,0.42,0,0,0,0,0,0,0,0,0,0,1.07,1.07
2018-03-30T12:00:00Z,30/03/2018,24925,0,0.35,0,0,0,0,0,0,0,0,0,0,0.92,1.07
2018-03-31T12:00:00Z,31/03/2018,24926,0,0.3,0,0,0,0,0,0,0,0,0,0,0.76,1.07
2018-04-01T12:00:00Z,01/04/2018,24927,0,0.33,0,0,0,0,0,0,0,0,0,0,0.76,1.07
2018-04-02T12:00:00Z,02/04/2018,24928,0,0.33,0,0,0,0,0,0,0,0,0,0,0.6,1.07
2018-04-03T12:00:00Z,03/04/2018,24929,0,0.2,0,0,0,0,0,0,0,0,0,0,0.6,1.07
2018-04-04T12:00:00Z,04/04/2018,24930,0,0.16,0,0,0,0,0,0,0,0,0,0,0.6,1.07
2018-04-05T12:00:00Z,05/04/2018,24931,0,0.24,0,0,0,0,0,0,0,0,0,0,0.6,1.07
2018-04-06T12:00:00Z,06/04/2018,24932,0,0.48,0,0,0,0,0,0,0,0,0,0,0.45,1.07
2018-04-07T12:00:00Z,07/04/2018,24933,0,0.23,0,0,0,0,0,0,0,0,0,0,0.3,1.07
2018-04-08T12:00:00Z,08/04/2018,24934,0,0.28,0,0,0,0,0,0,0,0,0,0,0.3,1.07
2018-04-09T12:00:00Z,09/04/2018,24935,0,0.19,0,0,0,0,0,0,0,0,0,0,0.3,1.07
2018-04-10T12:00:00Z,10/04/2018,24936,0,0.33,0,0,0,0,0,0,0,0,0,0,0.15,1.07
2018-04-11T12:00:00Z,11/04/2018,24937,0,0.29,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-12T12:00:00Z,12/04/2018,24938,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-13T12:00:00Z,13/04/2018,24939,0,0.77,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-14T12:00:00Z,14/04/2018,24940,0,0.85,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-15T12:00:00Z,15/04/2018,24941,0,0.65,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-16T12:00:00Z,16/04/2018,24942,0,0.66,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-17T12:00:00Z,17/04/2018,24943,0,0.73,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-18T12:00:00Z,18/04/2018,24944,0,0.71,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-19T12:00:00Z,19/04/2018,24945,0,0.64,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-20T12:00:00Z,20/04/2018,24946,0,0.67,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-21T12:00:00Z,21/04/2018,24947,0,0.79,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-22T12:00:00Z,22/04/2018,24948,0,0.86,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-23T12:00:00Z,23/04/2018,24949,0,0.66,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-24T12:00:00Z,24/04/2018,24950,0.15,1.04,0,0,0,0,0,0,0,0,0,0,0,1.07
2018-04-25T12:00:00Z,25/04/2018,24951,0.15,0.94,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,1.22
2018-04-26T12:00:00Z,26/04/2018,24952,0.15,0.85,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,1.22
2018-04-27T12:00:00Z,27/04/2018,24953,0.15,0.77,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,1.22
2018-04-28T12:00:00Z,28/04/2018,24954,0.3,1.04,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,1.22
2018-04-29T12:00:00Z,29/04/2018,24955,0.44,1.03,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.21
2018-04-30T12:00:00Z,30/04/2018,24956,0.44,0.77,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,1.2
2018-05-01T12:00:00Z,01/05/2018,24957,0.44,0.69,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,1.2
2018-05-02T12:00:00Z,02/05/2018,24958,0.44,0.62,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,1.04
2018-05-03T12:00:00Z,03/05/2018,24959,0.44,0.75,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,1.04
2018-05-04T12:00:00Z,04/05/2018,24960,0.44,0.74,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,1.04
2018-05-05T12:00:00Z,05/05/2018,24961,0.44,0.72,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,1.04
2018-05-06T12:00:00Z,06/05/2018,24962,0.44,0.75,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.89
2018-05-07T12:00:00Z,07/05/2018,24963,0.44,0.72,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.74
2018-05-08T12:00:00Z,08/05/2018,24964,0.44,0.79,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.74
2018-05-09T12:00:00Z,09/05/2018,24965,0.44,0.87,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.74
2018-05-10T12:00:00Z,10/05/2018,24966,0.61,1.14,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.6
2018-05-11T12:00:00Z,11/05/2018,24967,0.61,0.89,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
2018-05-12T12:00:00Z,12/05/2018,24968,0.77,1.11,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
2018-05-13T12:00:00Z,13/05/2018,24969,0.93,1.15,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
2018-05-14T12:00:00Z,14/05/2018,24970,1.07,1,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-15T12:00:00Z,15/05/2018,24971,1.07,0.87,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-16T12:00:00Z,16/05/2018,24972,1.07,0.65,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-17T12:00:00Z,17/05/2018,24973,1.07,0.75,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-18T12:00:00Z,18/05/2018,24974,1.07,0.68,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-19T12:00:00Z,19/05/2018,24975,1.07,0.73,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-20T12:00:00Z,20/05/2018,24976,1.07,0.6,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-21T12:00:00Z,21/05/2018,24977,1.07,0.57,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-22T12:00:00Z,22/05/2018,24978,1.07,0.36,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-23T12:00:00Z,23/05/2018,24979,1.07,0.34,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-24T12:00:00Z,24/05/2018,24980,1.07,0.48,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-25T12:00:00Z,25/05/2018,24981,1.07,0.25,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-26T12:00:00Z,26/05/2018,24982,1.07,0.42,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-27T12:00:00Z,27/05/2018,24983,1.07,0.09,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-28T12:00:00Z,28/05/2018,24984,1.07,0.24,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-29T12:00:00Z,29/05/2018,24985,1.07,0.34,0.63,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-30T12:00:00Z,30/05/2018,24986,1.07,0.13,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-05-31T12:00:00Z,31/05/2018,24987,1.07,0.38,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-01T12:00:00Z,01/06/2018,24988,1.07,0.19,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-02T12:00:00Z,02/06/2018,24989,1.07,0.26,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-03T12:00:00Z,03/06/2018,24990,1.07,0.47,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-04T12:00:00Z,04/06/2018,24991,1.07,0.59,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-05T12:00:00Z,05/06/2018,24992,1.07,0.56,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-06T12:00:00Z,06/06/2018,24993,1.07,0.53,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-07T12:00:00Z,07/06/2018,24994,1.07,0.39,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-08T12:00:00Z,08/06/2018,24995,1.07,0.56,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-09T12:00:00Z,09/06/2018,24996,1.07,0.46,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-10T12:00:00Z,10/06/2018,24997,1.07,0.57,0.32,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-11T12:00:00Z,11/06/2018,24998,1.07,0.49,0.32,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-12T12:00:00Z,12/06/2018,24999,1.07,0.43,0.16,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-13T12:00:00Z,13/06/2018,25000,1.07,0.51,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-14T12:00:00Z,14/06/2018,25001,1.07,0.66,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-15T12:00:00Z,15/06/2018,25002,1.07,0.68,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-16T12:00:00Z,16/06/2018,25003,1.07,0.67,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-17T12:00:00Z,17/06/2018,25004,1.07,0.5,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-18T12:00:00Z,18/06/2018,25005,1.07,0.35,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-19T12:00:00Z,19/06/2018,25006,1.07,0.16,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-20T12:00:00Z,20/06/2018,25007,1.07,0.09,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-21T12:00:00Z,21/06/2018,25008,1.07,-0.07,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-22T12:00:00Z,22/06/2018,25009,1.07,0.19,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-23T12:00:00Z,23/06/2018,25010,1.07,-0.33,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-24T12:00:00Z,24/06/2018,25011,1.07,-0.07,0,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-25T12:00:00Z,25/06/2018,25012,1.07,0.02,0,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-26T12:00:00Z,26/06/2018,25013,1.07,0.03,0,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-27T12:00:00Z,27/06/2018,25014,1.07,-0.25,0,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-28T12:00:00Z,28/06/2018,25015,1.07,-0.24,0,0.63,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-29T12:00:00Z,29/06/2018,25016,1.07,-0.12,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-06-30T12:00:00Z,30/06/2018,25017,1.07,-0.15,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-01T12:00:00Z,01/07/2018,25018,1.07,-0.02,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-02T12:00:00Z,02/07/2018,25019,1.07,-0.11,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-03T12:00:00Z,03/07/2018,25020,1.07,-0.07,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-04T12:00:00Z,04/07/2018,25021,1.07,-0.18,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-05T12:00:00Z,05/07/2018,25022,1.07,-0.13,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-06T12:00:00Z,06/07/2018,25023,1.07,-0.06,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-07T12:00:00Z,07/07/2018,25024,1.07,-0.16,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-08T12:00:00Z,08/07/2018,25025,1.07,-0.19,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-09T12:00:00Z,09/07/2018,25026,1.07,-0.16,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-10T12:00:00Z,10/07/2018,25027,1.07,-0.32,0,0.32,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-11T12:00:00Z,11/07/2018,25028,1.07,-0.63,0,0.32,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-12T12:00:00Z,12/07/2018,25029,1.07,-0.42,0,0.16,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-13T12:00:00Z,13/07/2018,25030,1.07,-0.51,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-14T12:00:00Z,14/07/2018,25031,1.07,-0.61,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-15T12:00:00Z,15/07/2018,25032,1.07,-0.68,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-16T12:00:00Z,16/07/2018,25033,1.07,-0.54,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-17T12:00:00Z,17/07/2018,25034,0.92,-0.69,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-18T12:00:00Z,18/07/2018,25035,0.92,-0.59,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-19T12:00:00Z,19/07/2018,25036,0.92,-0.69,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-20T12:00:00Z,20/07/2018,25037,0.92,-0.62,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-21T12:00:00Z,21/07/2018,25038,0.78,-0.76,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-22T12:00:00Z,22/07/2018,25039,0.63,-0.69,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-23T12:00:00Z,23/07/2018,25040,0.63,-0.6,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-24T12:00:00Z,24/07/2018,25041,0.63,-0.71,0,0,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-25T12:00:00Z,25/07/2018,25042,0.63,-0.72,0,0,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-26T12:00:00Z,26/07/2018,25043,0.63,-0.74,0,0,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-27T12:00:00Z,27/07/2018,25044,0.63,-0.89,0,0,0.78,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-28T12:00:00Z,28/07/2018,25045,0.63,-0.7,0,0,0.63,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-29T12:00:00Z,29/07/2018,25046,0.63,-0.68,0,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-30T12:00:00Z,30/07/2018,25047,0.63,-0.69,0,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-07-31T12:00:00Z,31/07/2018,25048,0.63,-0.59,0,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-01T12:00:00Z,01/08/2018,25049,0.63,-0.8,0,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-02T12:00:00Z,02/08/2018,25050,0.47,-0.53,0,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-03T12:00:00Z,03/08/2018,25051,0.47,-0.73,0,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-04T12:00:00Z,04/08/2018,25052,0.31,-0.74,0,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-05T12:00:00Z,05/08/2018,25053,0.14,-0.8,0,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-06T12:00:00Z,06/08/2018,25054,0,-1.27,0,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-07T12:00:00Z,07/08/2018,25055,0,-1.06,0,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-08T12:00:00Z,08/08/2018,25056,0,-0.92,0,0,0.49,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-09T12:00:00Z,09/08/2018,25057,0,-0.89,0,0,0.32,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-10T12:00:00Z,10/08/2018,25058,0,-1.11,0,0,0.32,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-11T12:00:00Z,11/08/2018,25059,0,-1.22,0,0,0.16,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-12T12:00:00Z,12/08/2018,25060,0,-1.17,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-13T12:00:00Z,13/08/2018,25061,0,-1,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-14T12:00:00Z,14/08/2018,25062,0,-0.92,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-15T12:00:00Z,15/08/2018,25063,0,-1.27,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-16T12:00:00Z,16/08/2018,25064,0,-0.94,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-17T12:00:00Z,17/08/2018,25065,0,-0.92,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-18T12:00:00Z,18/08/2018,25066,0,-1,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-19T12:00:00Z,19/08/2018,25067,0,-1.19,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-20T12:00:00Z,20/08/2018,25068,0,-0.85,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2018-08-21T12:00:00Z,21/08/2018,25069,0,-0.86,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
